,V1,V2,consonant,underlying,fronted,rounded,high,group,model,Time,Attention,Loss
14539,o,L,d,od-L,0,1,1,rounding,3,5,0.117677241563797,0.055368006229400635
14540,u,L,d,ud-L,0,1,1,rounding,3,5,0.12184122949838638,0.0493355393409729
14541,y,L,d,yd-L,1,1,1,rounding,3,5,0.2368428111076355,0.08519516885280609
14542,ø,L,d,ød-L,1,1,1,rounding,3,5,0.3221036493778229,0.08780331909656525
14543,ɯ,L,d,ɯd-L,0,0,1,rounding,3,5,0.5894126892089844,0.03811952471733093
14544,i,H,b,ib-H,1,0,1,rounding,4,5,0.45630204677581787,0.03171214833855629
14545,a,H,b,ab-H,0,0,0,rounding,4,5,0.6419364809989929,0.025164656341075897
14546,e,H,b,eb-H,1,0,0,rounding,4,5,0.45775696635246277,0.05261034145951271
14547,o,H,b,ob-H,0,1,1,rounding,4,5,0.4438805878162384,0.027745582163333893
14548,u,H,b,ub-H,0,1,1,rounding,4,5,0.41956186294555664,0.00779019296169281
14549,y,H,b,yb-H,1,1,1,rounding,4,5,0.27536144852638245,0.04739530012011528
14550,ø,H,b,øb-H,1,1,1,rounding,4,5,0.2884187698364258,0.04279312491416931
14551,ɯ,H,b,ɯb-H,0,0,1,rounding,4,5,0.5598759055137634,0.018589898943901062
14552,i,L,b,ib-L,1,0,1,rounding,4,5,0.4987369179725647,0.030920781195163727
14553,a,L,b,ab-L,0,0,0,rounding,4,5,0.5336339473724365,0.03859201818704605
14554,e,L,b,eb-L,1,0,0,rounding,4,5,0.49164220690727234,0.038501471281051636
14555,o,L,b,ob-L,0,1,1,rounding,4,5,0.30008840560913086,0.03337038308382034
14556,u,L,b,ub-L,0,1,1,rounding,4,5,0.27926957607269287,0.022343426942825317
14557,y,L,b,yb-L,1,1,1,rounding,4,5,0.2802315950393677,0.052926480770111084
14558,ø,L,b,øb-L,1,1,1,rounding,4,5,0.29774969816207886,0.06269218772649765
14559,ɯ,L,b,ɯb-L,0,0,1,rounding,4,5,0.5156301259994507,0.004202812910079956
14560,i,H,g,ig-H,1,0,1,rounding,4,5,0.22418731451034546,0.026227379217743874
14561,a,H,g,ag-H,0,0,0,rounding,4,5,0.03947794809937477,0.1251760870218277
14562,e,H,g,eg-H,1,0,0,rounding,4,5,0.1388653665781021,0.06325595825910568
14563,o,H,g,og-H,0,1,1,rounding,4,5,0.4335239827632904,0.09079508483409882
14564,u,H,g,ug-H,0,1,1,rounding,4,5,0.4645680785179138,0.047586582601070404
14565,y,H,g,yg-H,1,1,1,rounding,4,5,0.49945273995399475,0.07393640279769897
14566,ø,H,g,øg-H,1,1,1,rounding,4,5,0.4537188410758972,0.10107137262821198
14567,ɯ,H,g,ɯg-H,0,0,1,rounding,4,5,0.18168571591377258,0.015589799731969833
14568,i,L,g,ig-L,1,0,1,rounding,4,5,0.1068367138504982,0.015174444764852524
14569,a,L,g,ag-L,0,0,0,rounding,4,5,0.016424234956502914,0.09722656011581421
14570,e,L,g,eg-L,1,0,0,rounding,4,5,0.06344355642795563,0.012360740453004837
14571,o,L,g,og-L,0,1,1,rounding,4,5,0.08877264708280563,0.03949132561683655
14572,u,L,g,ug-L,0,1,1,rounding,4,5,0.09583143889904022,0.030530521646142006
14573,y,L,g,yg-L,1,1,1,rounding,4,5,0.13993392884731293,0.036062274128198624
14574,ø,L,g,øg-L,1,1,1,rounding,4,5,0.12698346376419067,0.05120566859841347
14575,ɯ,L,g,ɯg-L,0,0,1,rounding,4,5,0.07933065295219421,0.0074120573699474335
14576,i,H,d,id-H,1,0,1,rounding,4,5,0.3012073338031769,0.014242582023143768
14577,a,H,d,ad-H,0,0,0,rounding,4,5,0.2608006000518799,0.04464852809906006
14578,e,H,d,ed-H,1,0,0,rounding,4,5,0.4201372265815735,0.022419244050979614
14579,o,H,d,od-H,0,1,1,rounding,4,5,0.5216808319091797,0.032149240374565125
14580,u,H,d,ud-H,0,1,1,rounding,4,5,0.5973994731903076,0.050023652613162994
14581,y,H,d,yd-H,1,1,1,rounding,4,5,0.5704380869865417,0.0334448516368866
14582,ø,H,d,ød-H,1,1,1,rounding,4,5,0.5619701743125916,0.029157772660255432
14583,ɯ,H,d,ɯd-H,0,0,1,rounding,4,5,0.22694680094718933,0.003979124128818512
14584,i,L,d,id-L,1,0,1,rounding,4,5,0.11860720813274384,0.04980550706386566
14585,a,L,d,ad-L,0,0,0,rounding,4,5,0.06466440856456757,0.04304516315460205
14586,e,L,d,ed-L,1,0,0,rounding,4,5,0.1818825751543045,0.05334119498729706
14587,o,L,d,od-L,0,1,1,rounding,4,5,0.07893509417772293,0.03505954146385193
14588,u,L,d,ud-L,0,1,1,rounding,4,5,0.09632610529661179,0.014174461364746094
14589,y,L,d,yd-L,1,1,1,rounding,4,5,0.1555250734090805,0.04929947853088379
14590,ø,L,d,ød-L,1,1,1,rounding,4,5,0.1330472081899643,0.050767749547958374
14591,ɯ,L,d,ɯd-L,0,0,1,rounding,4,5,0.03421175107359886,0.05362465977668762
14592,i,H,b,ib-H,1,0,1,rounding,5,5,0.6612505316734314,0.05170195549726486
14593,a,H,b,ab-H,0,0,0,rounding,5,5,0.7761245369911194,0.016714923083782196
14594,e,H,b,eb-H,1,0,0,rounding,5,5,0.6416926383972168,0.01626933366060257
14595,o,H,b,ob-H,0,1,1,rounding,5,5,0.5240862965583801,0.03341447561979294
14596,u,H,b,ub-H,0,1,1,rounding,5,5,0.5520119667053223,0.040135882794857025
14597,y,H,b,yb-H,1,1,1,rounding,5,5,0.48854318261146545,0.0229305699467659
14598,ø,H,b,øb-H,1,1,1,rounding,5,5,0.5762160420417786,0.012777484953403473
14599,ɯ,H,b,ɯb-H,0,0,1,rounding,5,5,0.6086165308952332,0.008933871984481812
14600,i,L,b,ib-L,1,0,1,rounding,5,5,0.674133837223053,0.06362243741750717
14601,a,L,b,ab-L,0,0,0,rounding,5,5,0.6819168925285339,0.02842070162296295
14602,e,L,b,eb-L,1,0,0,rounding,5,5,0.6739708185195923,0.05530410259962082
14603,o,L,b,ob-L,0,1,1,rounding,5,5,0.48743200302124023,0.08378062397241592
14604,u,L,b,ub-L,0,1,1,rounding,5,5,0.5218777060508728,0.1209295466542244
14605,y,L,b,yb-L,1,1,1,rounding,5,5,0.5019509196281433,0.06332426518201828
14606,ø,L,b,øb-L,1,1,1,rounding,5,5,0.5801953077316284,0.051838524639606476
14607,ɯ,L,b,ɯb-L,0,0,1,rounding,5,5,0.5537870526313782,0.019542761147022247
14608,i,H,g,ig-H,1,0,1,rounding,5,5,0.14857633411884308,0.04470546543598175
14609,a,H,g,ag-H,0,0,0,rounding,5,5,0.061201244592666626,0.07212728261947632
14610,e,H,g,eg-H,1,0,0,rounding,5,5,0.10546288639307022,0.08882107585668564
14611,o,H,g,og-H,0,1,1,rounding,5,5,0.4534221887588501,0.07902870327234268
14612,u,H,g,ug-H,0,1,1,rounding,5,5,0.4893123209476471,0.028807682916522026
14613,y,H,g,yg-H,1,1,1,rounding,5,5,0.5480346083641052,0.057953812181949615
14614,ø,H,g,øg-H,1,1,1,rounding,5,5,0.509003758430481,0.08327639847993851
14615,ɯ,H,g,ɯg-H,0,0,1,rounding,5,5,0.09240406006574631,0.014010842889547348
14616,i,L,g,ig-L,1,0,1,rounding,5,5,0.05509088933467865,0.003626633435487747
14617,a,L,g,ag-L,0,0,0,rounding,5,5,0.006394107826054096,0.05460282415151596
14618,e,L,g,eg-L,1,0,0,rounding,5,5,0.026322312653064728,0.029629822820425034
14619,o,L,g,og-L,0,1,1,rounding,5,5,0.0882231816649437,0.03295411542057991
14620,u,L,g,ug-L,0,1,1,rounding,5,5,0.11972341686487198,0.032107699662446976
14621,y,L,g,yg-L,1,1,1,rounding,5,5,0.17792382836341858,0.05071382597088814
14622,ø,L,g,øg-L,1,1,1,rounding,5,5,0.13025040924549103,0.05522552877664566
14623,ɯ,L,g,ɯg-L,0,0,1,rounding,5,5,0.0196080319583416,0.021953415125608444
14624,i,H,d,id-H,1,0,1,rounding,5,5,0.13906051218509674,0.02076820284128189
14625,a,H,d,ad-H,0,0,0,rounding,5,5,0.3859136998653412,0.06347054243087769
14626,e,H,d,ed-H,1,0,0,rounding,5,5,0.40224385261535645,0.016136720776557922
14627,o,H,d,od-H,0,1,1,rounding,5,5,0.5038052201271057,0.014381349086761475
14628,u,H,d,ud-H,0,1,1,rounding,5,5,0.504727303981781,0.027122505009174347
14629,y,H,d,yd-H,1,1,1,rounding,5,5,0.5490776300430298,0.02488955855369568
14630,ø,H,d,ød-H,1,1,1,rounding,5,5,0.5750730633735657,0.019155114889144897
14631,ɯ,H,d,ɯd-H,0,0,1,rounding,5,5,0.22841911017894745,0.014742046594619751
14632,i,L,d,id-L,1,0,1,rounding,5,5,0.058240197598934174,0.020730361342430115
14633,a,L,d,ad-L,0,0,0,rounding,5,5,0.22130408883094788,0.0384196937084198
14634,e,L,d,ed-L,1,0,0,rounding,5,5,0.2574453055858612,0.029340848326683044
14635,o,L,d,od-L,0,1,1,rounding,5,5,0.18263201415538788,0.05062893033027649
14636,u,L,d,ud-L,0,1,1,rounding,5,5,0.2108009308576584,0.07076746225357056
14637,y,L,d,yd-L,1,1,1,rounding,5,5,0.24220150709152222,0.07454007863998413
14638,ø,L,d,ød-L,1,1,1,rounding,5,5,0.2308204621076584,0.06366851925849915
14639,ɯ,L,d,ɯd-L,0,0,1,rounding,5,5,0.11023019999265671,0.06883062422275543
14640,i,H,b,ib-H,1,0,1,rounding,6,5,1.1248806715011597,0.04340904578566551
14641,a,H,b,ab-H,0,0,0,rounding,6,5,1.1433465480804443,0.08609724044799805
14642,e,H,b,eb-H,1,0,0,rounding,6,5,1.240067958831787,0.041891179978847504
14643,o,H,b,ob-H,0,1,1,rounding,6,5,0.8496290445327759,0.0711665078997612
14644,u,H,b,ub-H,0,1,1,rounding,6,5,0.8780184984207153,0.056196607649326324
14645,y,H,b,yb-H,1,1,1,rounding,6,5,0.7215314507484436,0.05285821855068207
14646,ø,H,b,øb-H,1,1,1,rounding,6,5,0.6588137149810791,0.05493792146444321
14647,ɯ,H,b,ɯb-H,0,0,1,rounding,6,5,1.1217615604400635,0.04400654509663582
14648,i,L,b,ib-L,1,0,1,rounding,6,5,1.0723018646240234,0.04403626546263695
14649,a,L,b,ab-L,0,0,0,rounding,6,5,0.8489022850990295,0.0756034106016159
14650,e,L,b,eb-L,1,0,0,rounding,6,5,1.217488169670105,0.056382615119218826
14651,o,L,b,ob-L,0,1,1,rounding,6,5,0.6265531778335571,0.04937708005309105
14652,u,L,b,ub-L,0,1,1,rounding,6,5,0.639126181602478,0.06308692693710327
14653,y,L,b,yb-L,1,1,1,rounding,6,5,0.6391246318817139,0.03235140070319176
14654,ø,L,b,øb-L,1,1,1,rounding,6,5,0.5641708970069885,0.035882074385881424
14655,ɯ,L,b,ɯb-L,0,0,1,rounding,6,5,0.8707832098007202,0.05465109273791313
14656,i,H,g,ig-H,1,0,1,rounding,6,5,0.011669453233480453,0.06184097006917
14657,a,H,g,ag-H,0,0,0,rounding,6,5,0.04726756736636162,0.10952012985944748
14658,e,H,g,eg-H,1,0,0,rounding,6,5,0.016358038410544395,0.10132763534784317
14659,o,H,g,og-H,0,1,1,rounding,6,5,0.08347339183092117,0.12197379767894745
14660,u,H,g,ug-H,0,1,1,rounding,6,5,0.10730510950088501,0.09822916984558105
14661,y,H,g,yg-H,1,1,1,rounding,6,5,0.08753570169210434,0.08355258405208588
14662,ø,H,g,øg-H,1,1,1,rounding,6,5,0.054673414677381516,0.14685676991939545
14663,ɯ,H,g,ɯg-H,0,0,1,rounding,6,5,0.010299576446413994,0.03660011664032936
14664,i,L,g,ig-L,1,0,1,rounding,6,5,0.006083354353904724,0.055300429463386536
14665,a,L,g,ag-L,0,0,0,rounding,6,5,0.04030383378267288,0.13521409034729004
14666,e,L,g,eg-L,1,0,0,rounding,6,5,0.013651285320520401,0.08656268566846848
14667,o,L,g,og-L,0,1,1,rounding,6,5,0.026752883568406105,0.049382589757442474
14668,u,L,g,ug-L,0,1,1,rounding,6,5,0.04899226501584053,0.0361810065805912
14669,y,L,g,yg-L,1,1,1,rounding,6,5,0.03846405819058418,0.050953205674886703
14670,ø,L,g,øg-L,1,1,1,rounding,6,5,0.01933000236749649,0.04556742683053017
14671,ɯ,L,g,ɯg-L,0,0,1,rounding,6,5,0.007151313126087189,0.04928845167160034
14672,i,H,d,id-H,1,0,1,rounding,6,5,0.17704711854457855,0.02270524948835373
14673,a,H,d,ad-H,0,0,0,rounding,6,5,0.13656830787658691,0.052033692598342896
14674,e,H,d,ed-H,1,0,0,rounding,6,5,0.268035352230072,0.03956536948680878
14675,o,H,d,od-H,0,1,1,rounding,6,5,0.2550446093082428,0.017971113324165344
14676,u,H,d,ud-H,0,1,1,rounding,6,5,0.3494991362094879,0.029800184071063995
14677,y,H,d,yd-H,1,1,1,rounding,6,5,0.3234122395515442,0.03134886175394058
14678,ø,H,d,ød-H,1,1,1,rounding,6,5,0.16518136858940125,0.03281839191913605
14679,ɯ,H,d,ɯd-H,0,0,1,rounding,6,5,0.3036816716194153,0.021190635859966278
14680,i,L,d,id-L,1,0,1,rounding,6,5,0.12818604707717896,0.024243444204330444
14681,a,L,d,ad-L,0,0,0,rounding,6,5,0.04973279684782028,0.02840292453765869
14682,e,L,d,ed-L,1,0,0,rounding,6,5,0.1995803862810135,0.02048090100288391
14683,o,L,d,od-L,0,1,1,rounding,6,5,0.06263509392738342,0.03879639506340027
14684,u,L,d,ud-L,0,1,1,rounding,6,5,0.09723513573408127,0.047570183873176575
14685,y,L,d,yd-L,1,1,1,rounding,6,5,0.18048542737960815,0.05553820729255676
14686,ø,L,d,ød-L,1,1,1,rounding,6,5,0.1553947478532791,0.09844660758972168
14687,ɯ,L,d,ɯd-L,0,0,1,rounding,6,5,0.1276988983154297,0.04046151041984558
14688,i,H,b,ib-H,1,0,1,rounding,7,5,0.7206644415855408,0.04137217998504639
14689,a,H,b,ab-H,0,0,0,rounding,7,5,0.6507410407066345,0.11094614863395691
14690,e,H,b,eb-H,1,0,0,rounding,7,5,0.7491337656974792,0.04520389810204506
14691,o,H,b,ob-H,0,1,1,rounding,7,5,0.40526872873306274,0.010868541896343231
14692,u,H,b,ub-H,0,1,1,rounding,7,5,0.44132184982299805,0.012550674378871918
14693,y,H,b,yb-H,1,1,1,rounding,7,5,0.507597029209137,0.019468143582344055
14694,ø,H,b,øb-H,1,1,1,rounding,7,5,0.5282827019691467,0.006255842745304108
14695,ɯ,H,b,ɯb-H,0,0,1,rounding,7,5,0.64815354347229,0.07010777294635773
14696,i,L,b,ib-L,1,0,1,rounding,7,5,0.6485382914543152,0.017872057855129242
14697,a,L,b,ab-L,0,0,0,rounding,7,5,0.46869105100631714,0.06558164954185486
14698,e,L,b,eb-L,1,0,0,rounding,7,5,0.6841447353363037,0.022141672670841217
14699,o,L,b,ob-L,0,1,1,rounding,7,5,0.2952238619327545,0.054921187460422516
14700,u,L,b,ub-L,0,1,1,rounding,7,5,0.29018449783325195,0.08864502608776093
14701,y,L,b,yb-L,1,1,1,rounding,7,5,0.37152189016342163,0.013427235186100006
14702,ø,L,b,øb-L,1,1,1,rounding,7,5,0.4191875159740448,0.007145456969738007
14703,ɯ,L,b,ɯb-L,0,0,1,rounding,7,5,0.44600629806518555,0.04616805538535118
14704,i,H,g,ig-H,1,0,1,rounding,7,5,0.06472770869731903,0.03745687007904053
14705,a,H,g,ag-H,0,0,0,rounding,7,5,0.004117864184081554,0.036998506635427475
14706,e,H,g,eg-H,1,0,0,rounding,7,5,0.029283350333571434,0.04409466311335564
14707,o,H,g,og-H,0,1,1,rounding,7,5,0.1913911998271942,0.08971532434225082
14708,u,H,g,ug-H,0,1,1,rounding,7,5,0.2219453901052475,0.06718610227108002
14709,y,H,g,yg-H,1,1,1,rounding,7,5,0.4023715853691101,0.07094748318195343
14710,ø,H,g,øg-H,1,1,1,rounding,7,5,0.3553765118122101,0.10627330094575882
14711,ɯ,H,g,ɯg-H,0,0,1,rounding,7,5,0.026930071413517,0.006444420665502548
14712,i,L,g,ig-L,1,0,1,rounding,7,5,0.009305769577622414,0.015306074172258377
14713,a,L,g,ag-L,0,0,0,rounding,7,5,0.0005158026469871402,0.14149029552936554
14714,e,L,g,eg-L,1,0,0,rounding,7,5,0.002458013594150543,0.05494581162929535
14715,o,L,g,og-L,0,1,1,rounding,7,5,0.03024105541408062,0.09687265008687973
14716,u,L,g,ug-L,0,1,1,rounding,7,5,0.04098077863454819,0.04595230892300606
14717,y,L,g,yg-L,1,1,1,rounding,7,5,0.09697522222995758,0.06301572918891907
14718,ø,L,g,øg-L,1,1,1,rounding,7,5,0.10486899316310883,0.1338006854057312
14719,ɯ,L,g,ɯg-L,0,0,1,rounding,7,5,0.0025321284774690866,0.02804422751069069
14720,i,H,d,id-H,1,0,1,rounding,7,5,0.37133049964904785,0.05326131731271744
14721,a,H,d,ad-H,0,0,0,rounding,7,5,0.0971095860004425,0.07769718766212463
14722,e,H,d,ed-H,1,0,0,rounding,7,5,0.3333108723163605,0.07205437123775482
14723,o,H,d,od-H,0,1,1,rounding,7,5,0.3389188349246979,0.029129356145858765
14724,u,H,d,ud-H,0,1,1,rounding,7,5,0.5197568535804749,0.04401879012584686
14725,y,H,d,yd-H,1,1,1,rounding,7,5,0.41917678713798523,0.029318392276763916
14726,ø,H,d,ød-H,1,1,1,rounding,7,5,0.21062466502189636,0.03423519432544708
14727,ɯ,H,d,ɯd-H,0,0,1,rounding,7,5,0.11914179474115372,0.012628339231014252
14728,i,L,d,id-L,1,0,1,rounding,7,5,0.42646557092666626,0.025821059942245483
14729,a,L,d,ad-L,0,0,0,rounding,7,5,0.026913126930594444,0.06419774889945984
14730,e,L,d,ed-L,1,0,0,rounding,7,5,0.3473866283893585,0.028454020619392395
14731,o,L,d,od-L,0,1,1,rounding,7,5,0.040558528155088425,0.09849277138710022
14732,u,L,d,ud-L,0,1,1,rounding,7,5,0.13142606616020203,0.11139610409736633
14733,y,L,d,yd-L,1,1,1,rounding,7,5,0.14576534926891327,0.08027926087379456
14734,ø,L,d,ød-L,1,1,1,rounding,7,5,0.05482001602649689,0.07827186584472656
14735,ɯ,L,d,ɯd-L,0,0,1,rounding,7,5,0.0526549331843853,0.000568389892578125
14736,i,H,b,ib-H,1,0,1,rounding,8,5,0.021961817517876625,0.024420306086540222
14737,a,H,b,ab-H,0,0,0,rounding,8,5,0.02344640903174877,0.06007981300354004
14738,e,H,b,eb-H,1,0,0,rounding,8,5,0.02251780778169632,0.022069551050662994
14739,o,H,b,ob-H,0,1,1,rounding,8,5,0.22851091623306274,0.03886176645755768
14740,u,H,b,ub-H,0,1,1,rounding,8,5,0.2746181786060333,0.049138978123664856
14741,y,H,b,yb-H,1,1,1,rounding,8,5,0.23576422035694122,0.05923072248697281
14742,ø,H,b,øb-H,1,1,1,rounding,8,5,0.2031417042016983,0.03770356625318527
14743,ɯ,H,b,ɯb-H,0,0,1,rounding,8,5,0.03664236143231392,0.017711497843265533
14744,i,L,b,ib-L,1,0,1,rounding,8,5,0.01761048659682274,0.010658591985702515
14745,a,L,b,ab-L,0,0,0,rounding,8,5,0.020796511322259903,0.046596627682447433
14746,e,L,b,eb-L,1,0,0,rounding,8,5,0.019300855696201324,0.01954462379217148
14747,o,L,b,ob-L,0,1,1,rounding,8,5,0.1505787968635559,0.03741496801376343
14748,u,L,b,ub-L,0,1,1,rounding,8,5,0.17080429196357727,0.04016546159982681
14749,y,L,b,yb-L,1,1,1,rounding,8,5,0.17623887956142426,0.04302982985973358
14750,ø,L,b,øb-L,1,1,1,rounding,8,5,0.14150024950504303,0.008635245263576508
14751,ɯ,L,b,ɯb-L,0,0,1,rounding,8,5,0.024801533669233322,0.03563874959945679
14752,i,H,g,ig-H,1,0,1,rounding,8,5,0.2367183119058609,0.02364826574921608
14753,a,H,g,ag-H,0,0,0,rounding,8,5,0.15426072478294373,0.02880280837416649
14754,e,H,g,eg-H,1,0,0,rounding,8,5,0.2373487949371338,0.02672262117266655
14755,o,H,g,og-H,0,1,1,rounding,8,5,0.29773619771003723,0.02302982285618782
14756,u,H,g,ug-H,0,1,1,rounding,8,5,0.3195446729660034,0.02042519673705101
14757,y,H,g,yg-H,1,1,1,rounding,8,5,0.34694966673851013,0.027699507772922516
14758,ø,H,g,øg-H,1,1,1,rounding,8,5,0.2936807870864868,0.01417011022567749
14759,ɯ,H,g,ɯg-H,0,0,1,rounding,8,5,0.14947305619716644,0.022827129811048508
14760,i,L,g,ig-L,1,0,1,rounding,8,5,0.1272505521774292,0.023871980607509613
14761,a,L,g,ag-L,0,0,0,rounding,8,5,0.056637294590473175,0.05144841596484184
14762,e,L,g,eg-L,1,0,0,rounding,8,5,0.10324014723300934,0.027719218283891678
14763,o,L,g,og-L,0,1,1,rounding,8,5,0.041365765035152435,0.0787002444267273
14764,u,L,g,ug-L,0,1,1,rounding,8,5,0.05123387277126312,0.06277400255203247
14765,y,L,g,yg-L,1,1,1,rounding,8,5,0.0633053109049797,0.06458300352096558
14766,ø,L,g,øg-L,1,1,1,rounding,8,5,0.04954630881547928,0.07483410090208054
14767,ɯ,L,g,ɯg-L,0,0,1,rounding,8,5,0.0757514014840126,0.03500179946422577
14768,i,H,d,id-H,1,0,1,rounding,8,5,0.2015426605939865,0.014909669756889343
14769,a,H,d,ad-H,0,0,0,rounding,8,5,0.13735699653625488,0.020212888717651367
14770,e,H,d,ed-H,1,0,0,rounding,8,5,0.2891464829444885,0.024795129895210266
14771,o,H,d,od-H,0,1,1,rounding,8,5,0.3886437714099884,0.040916845202445984
14772,u,H,d,ud-H,0,1,1,rounding,8,5,0.408133327960968,0.0734211727976799
14773,y,H,d,yd-H,1,1,1,rounding,8,5,0.4624374210834503,0.03272726386785507
14774,ø,H,d,ød-H,1,1,1,rounding,8,5,0.42584607005119324,0.030492588877677917
14775,ɯ,H,d,ɯd-H,0,0,1,rounding,8,5,0.09267805516719818,0.07308296859264374
14776,i,L,d,id-L,1,0,1,rounding,8,5,0.15762101113796234,0.034739866852760315
14777,a,L,d,ad-L,0,0,0,rounding,8,5,0.15739813446998596,0.039408862590789795
14778,e,L,d,ed-L,1,0,0,rounding,8,5,0.21457713842391968,0.04246373474597931
14779,o,L,d,od-L,0,1,1,rounding,8,5,0.0751911923289299,0.07018637657165527
14780,u,L,d,ud-L,0,1,1,rounding,8,5,0.09332431852817535,0.10218623280525208
14781,y,L,d,yd-L,1,1,1,rounding,8,5,0.16086390614509583,0.05384962260723114
14782,ø,L,d,ød-L,1,1,1,rounding,8,5,0.15006113052368164,0.08926068246364594
14783,ɯ,L,d,ɯd-L,0,0,1,rounding,8,5,0.05023488774895668,0.020625203847885132
14784,i,H,b,ib-H,1,0,1,rounding,9,5,1.0652996301651,0.03481585532426834
14785,a,H,b,ab-H,0,0,0,rounding,9,5,1.060261607170105,0.03615376353263855
14786,e,H,b,eb-H,1,0,0,rounding,9,5,1.0913630723953247,0.025014400482177734
14787,o,H,b,ob-H,0,1,1,rounding,9,5,0.810455322265625,0.034197211265563965
14788,u,H,b,ub-H,0,1,1,rounding,9,5,0.8393832445144653,0.051705554127693176
14789,y,H,b,yb-H,1,1,1,rounding,9,5,0.873677134513855,0.016627125442028046
14790,ø,H,b,øb-H,1,1,1,rounding,9,5,0.8212787508964539,0.006184488534927368
14791,ɯ,H,b,ɯb-H,0,0,1,rounding,9,5,1.0446436405181885,0.01549791544675827
14792,i,L,b,ib-L,1,0,1,rounding,9,5,1.06448495388031,0.00882742553949356
14793,a,L,b,ab-L,0,0,0,rounding,9,5,1.054538369178772,0.008106470108032227
14794,e,L,b,eb-L,1,0,0,rounding,9,5,1.0941236019134521,0.020210884511470795
14795,o,L,b,ob-L,0,1,1,rounding,9,5,0.8025375008583069,0.034287385642528534
14796,u,L,b,ub-L,0,1,1,rounding,9,5,0.8090722560882568,0.03261391818523407
14797,y,L,b,yb-L,1,1,1,rounding,9,5,0.8366634249687195,0.041573233902454376
14798,ø,L,b,øb-L,1,1,1,rounding,9,5,0.7978478074073792,0.03510357439517975
14799,ɯ,L,b,ɯb-L,0,0,1,rounding,9,5,1.025995135307312,0.018595539033412933
14800,i,H,g,ig-H,1,0,1,rounding,9,5,0.10859214514493942,0.060768213123083115
14801,a,H,g,ag-H,0,0,0,rounding,9,5,0.3352699279785156,0.13777899742126465
14802,e,H,g,eg-H,1,0,0,rounding,9,5,0.12917031347751617,0.09234413504600525
14803,o,H,g,og-H,0,1,1,rounding,9,5,0.16234537959098816,0.0505741648375988
14804,u,H,g,ug-H,0,1,1,rounding,9,5,0.1687106341123581,0.047759752720594406
14805,y,H,g,yg-H,1,1,1,rounding,9,5,0.26194438338279724,0.04452582821249962
14806,ø,H,g,øg-H,1,1,1,rounding,9,5,0.14987502992153168,0.06457920372486115
14807,ɯ,H,g,ɯg-H,0,0,1,rounding,9,5,0.03756149485707283,0.05227462574839592
14808,i,L,g,ig-L,1,0,1,rounding,9,5,0.07332613319158554,0.0458865649998188
14809,a,L,g,ag-L,0,0,0,rounding,9,5,0.34418806433677673,0.10892334580421448
14810,e,L,g,eg-L,1,0,0,rounding,9,5,0.15023942291736603,0.0889287143945694
14811,o,L,g,og-L,0,1,1,rounding,9,5,0.07496848702430725,0.18244171142578125
14812,u,L,g,ug-L,0,1,1,rounding,9,5,0.02304190769791603,0.1257910579442978
14813,y,L,g,yg-L,1,1,1,rounding,9,5,0.04904647916555405,0.10105277597904205
14814,ø,L,g,øg-L,1,1,1,rounding,9,5,0.06396269798278809,0.23329950869083405
14815,ɯ,L,g,ɯg-L,0,0,1,rounding,9,5,0.019901037216186523,0.03679771348834038
14816,i,H,d,id-H,1,0,1,rounding,9,5,0.023443523794412613,0.03868855535984039
14817,a,H,d,ad-H,0,0,0,rounding,9,5,0.037205033004283905,0.050456732511520386
14818,e,H,d,ed-H,1,0,0,rounding,9,5,0.015946470201015472,0.0358494371175766
14819,o,H,d,od-H,0,1,1,rounding,9,5,0.3666757643222809,0.04112836718559265
14820,u,H,d,ud-H,0,1,1,rounding,9,5,0.11509019136428833,0.02210783213376999
14821,y,H,d,yd-H,1,1,1,rounding,9,5,0.398565411567688,0.02906426042318344
14822,ø,H,d,ød-H,1,1,1,rounding,9,5,0.13776390254497528,0.03585152328014374
14823,ɯ,H,d,ɯd-H,0,0,1,rounding,9,5,0.023917580023407936,0.029481567442417145
14824,i,L,d,id-L,1,0,1,rounding,9,5,0.006166286300867796,0.029508233070373535
14825,a,L,d,ad-L,0,0,0,rounding,9,5,0.0027777652721852064,0.03985828161239624
